Symbol	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Ube2ql1	533.3566028	-0.078038116	0.056689503	-1.376588467	0.168639519	0.574462013
Ube2r2	893.1297051	0.012572202	0.055669422	0.22583676	0.821328385	0.948555157
Ube2s	380.0777282	-0.11321637	0.066572015	-1.70066011	0.08900683	0.443537537
Ube2t	10.2440162	0.188343394	0.320022439	0.588531839	0.55617537	NA
Ube2u	0.056374219	0.424981613	3.06038251	0.138865521	0.889556417	NA
Ube2v1	1238.156349	-0.019306761	0.041837062	-0.461475075	0.6444578	0.890984201
Ube2v2	8.174594068	-0.86237458	0.437940213	-1.969160526	0.04893466	NA
Ube2w	404.4868003	0.14088153	0.074335203	1.895219561	0.05806332	0.363244838
Ube2z	680.4391374	-0.029580334	0.050925229	-0.58085815	0.56133606	0.855293903
Ube3a	10.91351601	0.111404658	0.326457534	0.341253139	0.732913022	NA
Ube3b	1020.180721	-0.042695217	0.043237228	-0.987464237	0.323415107	0.727714688
Ube3c	713.1682454	0.01859871	0.054396975	0.341907069	0.732420829	0.918230616
Ube4a	979.1866019	-0.040025397	0.051274725	-0.780606757	0.435033816	0.78948389
Ube4b	1366.02844	-0.079395195	0.038113215	-2.083140853	0.037238387	0.289997333
Ubfd1	362.9463604	-0.017064269	0.066820268	-0.255375643	0.798432981	0.941224676
Ubiad1	172.4025663	-0.163374356	0.090134036	-1.812571183	0.069897986	0.399092734
Ubl3	1050.008153	0.071944785	0.050567152	1.422757287	0.154806527	0.557042442
Ubl4	94.87430405	0.038073336	0.147276475	0.258516077	0.796008643	0.941224676
Ubl4b	0	NA	NA	NA	NA	NA
Ubl5	654.5935556	0.015759	0.067501945	0.233459942	0.815404272	0.946514509
Ubl7	7.955109353	0.108772071	0.402180014	0.270456183	0.786809322	NA
Ublcp1	321.0338275	0.056704493	0.058378742	0.971320913	0.331388498	0.734386688
Ubn1	764.0475578	-0.074696386	0.047074241	-1.586778328	0.112562859	0.490978389
Ubn2	2925.197629	0.025863219	0.041501356	0.623189736	0.533159846	0.839014001
Ubox5	71.28590817	-0.122114441	0.125767671	-0.970952552	0.331571907	0.734386688
Ubp1	4.856652867	0.442732821	0.532410092	0.83156354	0.405655349	NA
Ubqln1	0.471785217	-0.569285	1.791076537	-0.317845156	0.750602396	NA
Ubqln2	2750.000259	-0.062410693	0.045994611	-1.356913144	0.17480881	0.581370073
Ubqln3	0	NA	NA	NA	NA	NA
Ubqln4	559.3028353	0.006419841	0.051596551	0.124423839	0.900979699	0.973737284
Ubqlnl	0	NA	NA	NA	NA	NA
Ubr1	972.4575047	-0.124692038	0.051455469	-2.42330001	0.015380219	0.18446524
Ubr2	1.947558716	-0.764232439	0.714839513	-1.069096524	0.285026178	NA
Ubr3	0	NA	NA	NA	NA	NA
Ubr4	3242.948623	-0.156957563	0.069562399	-2.256356383	0.024048321	0.230729798
Ubr5	0.317539219	-0.296351796	1.921012549	-0.154268537	0.877398004	NA
Ubr7	292.7031233	-0.061913393	0.06226427	-0.994364708	0.320045343	0.72650293
Ubtd1	473.1063808	-0.356095273	0.080454864	-4.426025437	9.60E-06	0.000948209
Ubtd2	76.23392624	-0.294281165	0.16230061	-1.813185826	0.069803165	0.399092734
Ubtf	18.40178183	0.305561943	0.240071733	1.272794342	0.20309103	NA
Ubtfl1	0	NA	NA	NA	NA	NA
Ubxn1	500.1128068	-0.170657963	0.065236571	-2.615986104	0.008897018	0.134641537
Ubxn10	39.39468003	-0.073563198	0.187488763	-0.392360569	0.694791816	0.907185496
Ubxn11	112.2939239	-0.24005549	0.121837451	-1.970293113	0.048804787	0.335069676
Ubxn2a	816.3399863	0.009553973	0.050263237	0.190078741	0.849247429	0.958297434
Ubxn2b	287.4917358	0.132304022	0.069815024	1.895065192	0.058083765	0.363244838
Ubxn4	1721.327854	0.040644899	0.031648816	1.284247067	0.199055521	0.610944511
Ubxn6	602.2113513	-0.017913995	0.06191617	-0.289326607	0.772331453	0.932865875
Ubxn7	1451.473361	0.02917027	0.042633604	0.684208398	0.49384358	0.823896349
Ubxn8	221.8138554	-0.14933361	0.093257338	-1.601306804	0.109308983	0.484510818
Uchl1	978.5543921	-0.039003405	0.058722933	-0.664193749	0.506566314	0.827016986
Uchl3	151.2413685	0.076997107	0.112295776	0.685663427	0.492925375	0.823523461
Uchl4	0.058868447	-0.296357463	3.06038251	-0.096836739	0.922856047	NA
Uchl5	0	NA	NA	NA	NA	NA
Uck1	210.4103468	0.006602942	0.088504492	0.074605732	0.940528413	0.985610219
Uck2	90.78854843	-0.110476411	0.10702767	-1.032222892	0.301967713	0.709155522
Uckl1	1047.774615	-0.04610733	0.05145165	-0.896129269	0.370183726	0.757451437
Uckl1os	695.3918356	-0.176062574	0.063984382	-2.751649232	0.0059296	0.102083285
Ucma	0	NA	NA	NA	NA	NA
Ucn	1.291544702	-0.833739828	0.948360245	-0.879138315	0.379326285	NA
Ucn2	1.260243149	1.337176252	0.967329969	1.382337253	0.166868172	NA
Ucn3	0	NA	NA	NA	NA	NA
Ucp1	0.34566619	-0.621253817	1.735182791	-0.358033644	0.720318136	NA
Ucp2	244.5560913	-0.134250445	0.37090861	-0.361950198	0.717389247	0.913126447
Ucp3	2.020698159	-0.894380039	0.760032376	-1.176765711	0.239289032	NA
Uevld	141.2876776	0.203117629	0.100366251	2.023764219	0.042994417	0.312341887
Ufc1	223.5908827	-0.119103695	0.086809083	-1.372018806	0.170057583	0.575757481
Ufd1l	0.051669733	-0.296357463	3.06038251	-0.096836739	0.922856047	NA
Ufm1	422.8555177	-0.067548527	0.062327004	-1.083776255	0.278464016	0.688677745
Ufsp1	83.08282856	-0.205795857	0.126543086	-1.626290812	0.103887805	0.472656288
Ufsp2	614.8797877	0.134943443	0.051977042	2.596212432	0.009425777	0.139797015
Ugcg	722.206054	-0.0062217	0.051402231	-0.121039496	0.903659752	0.975220706
Ugdh	280.8511045	0.172262153	0.086357705	1.9947514	0.04607	0.325354493
Uggt1	748.6547222	-0.033875417	0.040295797	-0.840668744	0.400533536	0.773608579
Uggt2	267.9802349	0.106253632	0.073686685	1.441965148	0.149312206	0.551215198
Ugp2	181.2917215	0.176790809	0.088785233	1.991218621	0.046456858	0.326513974
Ugt1a1	0.062566286	0.424981613	3.06038251	0.138865521	0.889556417	NA
Ugt1a10	0	NA	NA	NA	NA	NA
Ugt1a2	0	NA	NA	NA	NA	NA
Ugt1a5	0.184144979	0.424985556	2.801447797	0.151702115	0.879421889	NA
Ugt1a6a	1.446873724	0.545205019	0.848909804	0.642241398	0.520716458	NA
Ugt1a6b	0	NA	NA	NA	NA	NA
Ugt1a7c	0.297002929	-0.982827487	1.946465268	-0.504929373	0.613608443	NA
Ugt1a9	0	NA	NA	NA	NA	NA
Ugt2a1	0	NA	NA	NA	NA	NA
Ugt2a2	0	NA	NA	NA	NA	NA
Ugt2a3	0	NA	NA	NA	NA	NA
Ugt2b1	0	NA	NA	NA	NA	NA
Ugt2b34	0	NA	NA	NA	NA	NA
Ugt2b35	0	NA	NA	NA	NA	NA
Ugt2b36	0	NA	NA	NA	NA	NA
Ugt2b37	0	NA	NA	NA	NA	NA
Ugt2b38	0	NA	NA	NA	NA	NA
Ugt2b5	0	NA	NA	NA	NA	NA
Ugt3a1	0.108107072	0.785651995	3.06038251	0.256716927	0.797397303	NA
Ugt3a2	0.652115637	-1.133733193	1.350155939	-0.83970537	0.401073602	NA
Ugt8a	6.688825452	-0.154354998	0.396176544	-0.389611653	0.696823734	NA
Uhmk1	489.171413	0.007783834	0.065665419	0.118537792	0.905641552	0.975716941
Uhrf1	0	NA	NA	NA	NA	NA
Uhrf1bp1	346.9281842	-0.146791318	0.065330822	-2.24689226	0.024646913	0.233532789
Uhrf1bp1l	461.307776	-0.132000792	0.057362743	-2.30115897	0.021382647	0.218307619
Uhrf2	539.128595	0.034062115	0.055633348	0.612260744	0.540365258	0.844363189
Uimc1	295.971299	0.063707071	0.069194216	0.920699382	0.357207399	0.74830661
Ulk1	1155.254396	-0.007291248	0.062947345	-0.115830907	0.907786555	0.975737936
Ulk2	719.0146751	-0.0123922	0.058085634	-0.213343636	0.831058941	0.953394391
Ulk3	219.5315448	0.172540275	0.080634423	2.13978432	0.032372201	0.270605361
Ulk4	142.270149	-0.118145214	0.099009949	-1.193266083	0.232765181	0.648271271
Umod	0	NA	NA	NA	NA	NA
Umodl1	13.90683006	0.422137313	0.331671476	1.272757363	0.203104155	NA
Umps	159.4646176	0.020744789	0.0978121	0.212088173	0.832038247	0.953532324
Unc119	7981.634354	-0.071751119	0.040684395	-1.763602952	0.07779885	0.419210068
Unc119b	256.8848746	-0.103806761	0.069227848	-1.499494258	0.133745457	0.5303153
Unc13a	1579.895896	-0.015134628	0.045472762	-0.332828425	0.7392638	0.920733068
Unc13b	15.92204595	0.043711794	0.32851987	0.133056773	0.894148481	NA
Unc13c	1219.093909	0.049732686	0.05521703	0.900676597	0.367760295	0.755508043
Unc13d	23.81317454	0.242599089	0.212128857	1.143640203	0.252772882	NA
Unc45a	509.7344061	0.100672587	0.05765193	1.746213646	0.080773834	0.424946507
Unc45b	3.15109786	-1.698713719	0.780643955	-2.176041597	0.02955215	NA
Unc50	288.8655017	0.0325048	0.086695619	0.374930136	0.707712426	0.909938455
Unc5a	526.4749626	0.053245542	0.05817186	0.915314405	0.360026599	0.749856932
Unc5b	107.5688227	0.130549048	0.105829048	1.233584263	0.21735786	0.634359855
Unc5c	351.7419378	-0.024507472	0.063914827	-0.383439539	0.701393892	0.909822582
Unc5cl	0	NA	NA	NA	NA	NA
Unc5d	451.1209289	-0.055958167	0.069413114	-0.806161307	0.420149846	0.779172381
Unc79	663.887395	0.026450617	0.058532412	0.45189693	0.651343236	0.893954423
Unc80	3399.612	0.001538533	0.057493841	0.026759958	0.97865119	0.994268321
Unc93a	0.680646023	-1.790065516	1.68533758	-1.062140628	0.288171848	NA
Unc93b1	0.932637032	0.924667072	1.203876852	0.768074467	0.442442945	NA
Uncx	0.162160607	1.146322377	3.06038251	0.374568334	0.707981527	NA
Ung	0.072228731	-0.296357463	3.06038251	-0.096836739	0.922856047	NA
Unk	364.8859694	-0.058577349	0.059183582	-0.989756742	0.322293033	0.727426353
Unkl	100.4062563	-0.079255096	0.114986215	-0.689257365	0.490661323	0.821928977
Uox	0	NA	NA	NA	NA	NA
Upb1	1.346789757	0.460638022	1.040549786	0.442687152	0.657992037	NA
Upf1	0.079999047	0.424981613	3.06038251	0.138865521	0.889556417	NA
Upf2	1319.575896	0.06914046	0.054175393	1.276233668	0.201872931	0.615289273
Upf3a	433.2138459	-0.067800116	0.054978113	-1.233220131	0.217493647	0.634359855
Upf3b	829.8589272	0.032048988	0.07179667	0.44638544	0.655318848	0.894935662
Upk1a	2.325465049	0.212477334	0.719650727	0.295250635	0.767802424	NA
Upk1b	2.947854017	-1.100854129	0.787269068	-1.398320058	0.162016977	NA
Upk2	0	NA	NA	NA	NA	NA
Upk3a	0	NA	NA	NA	NA	NA
Upk3b	3.713850209	0.904412927	0.7291298	1.240400443	0.214827317	NA
Upp1	0	NA	NA	NA	NA	NA
Upp2	14.2600645	-0.438111897	0.289407202	-1.513825138	0.130070195	NA
Uprt	124.3437649	-0.250069114	0.098542374	-2.537681039	0.011158964	0.153755066
Uqcc	0	NA	NA	NA	NA	NA
Uqcr10	374.9248494	0.067595681	0.083194272	0.812504026	0.416502478	0.777843104
Uqcr11	322.9687372	-0.073698613	0.072520782	-1.016241286	0.309514501	0.715227703
Uqcrb	1172.073858	0.060944007	0.072171682	0.844431018	0.398428596	0.773608579
Uqcrc1	1311.599209	-0.056617597	0.048022813	-1.178972955	0.238408945	0.654462465
Uqcrc2	788.8473847	0.006649496	0.059736552	0.111313689	0.911367601	0.976439138
Uqcrfs1	262.4462522	0.064653264	0.074608752	0.866564077	0.386180904	0.766424886
Uqcrh	631.0542873	0.240952575	0.056975104	4.229085314	2.35E-05	0.002051975
Uqcrq	547.94647	-0.035950654	0.065321244	-0.550366956	0.582067708	0.862032257
Urb1	171.8309177	-0.247648717	0.086716879	-2.855830597	0.004292441	0.084807504
Urb2	162.250729	-0.150924898	0.094093954	-1.603980821	0.10871828	0.483872745
Urgcp	26.63687641	0.192454631	0.22256447	0.86471408	0.38719574	0.767271795
Urm1	194.353372	-0.003888069	0.091142846	-0.042659075	0.965973304	0.991047255
Uroc1	0.079999047	0.424981613	3.06038251	0.138865521	0.889556417	NA
Urod	305.3310903	-0.036435808	0.079156766	-0.460299353	0.645301365	0.890993428
Uros	106.1542556	-0.054694948	0.119090218	-0.459273218	0.646037978	0.891070652
Use1	1.850617971	1.051925609	0.796433362	1.320795511	0.186569557	NA
Usf1	235.8865644	-0.149103872	0.078419073	-1.90137255	0.057253232	0.361654669
Usf2	1229.708	0.038699951	0.038601387	1.002553365	0.316076406	0.723652184
Ush1c	0	NA	NA	NA	NA	NA
Ush1g	35.56724336	-0.05326412	0.187259573	-0.284440036	0.776073181	0.934033755
Ush2a	6032.935677	-0.020096989	0.058028858	-0.3463275	0.729096604	0.917506106
Ushbp1	9.552215167	-0.193322229	0.369787568	-0.522792666	0.601118544	NA
Usmg5	772.6359745	0.105923423	0.074882408	1.414530135	0.157206306	0.560572887
Uso1	724.9060129	0.027561413	0.043912536	0.627643396	0.530237573	0.838276687
Usp-ps	0	NA	NA	NA	NA	NA
Usp1	493.0691637	-0.115733611	0.067065324	-1.725684824	0.08440413	0.433144618
Usp10	869.4889743	-0.078149451	0.057134	-1.367827419	0.171366103	0.576514818
Usp11	542.2267961	-0.133847402	0.063394236	-2.111349721	0.034742263	0.280643083
Usp12	1442.443012	-0.030740643	0.040389922	-0.76109688	0.446599204	0.7955209
Usp13	178.1099799	-0.228294029	0.088306279	-2.585252489	0.009730771	0.142458665
Usp14	1.049440542	1.688431443	1.317778249	1.281271294	0.200098392	NA
Usp15	510.8719936	0.061270463	0.056410837	1.086147032	0.277413947	0.687726905
Usp16	329.7705879	-0.064273797	0.066394706	-0.968056057	0.333016374	0.735259468
Usp17l5	0	NA	NA	NA	NA	NA
Usp18	8.539715752	0.246513293	0.449130959	0.548867292	0.583096526	NA
Usp19	44.74836509	-0.31393726	0.178962064	-1.754211215	0.079394322	0.422195426
Usp2	78.25154191	-0.195161029	0.14705892	-1.327094132	0.184477546	0.594858743
Usp20	315.9613117	-0.098710853	0.066792699	-1.477868906	0.139442871	0.537769981
Usp21	641.3794226	-0.05531849	0.05230489	-1.057616028	0.290230532	0.697246014
Usp22	1264.439133	-0.057050674	0.050122862	-1.138216606	0.255030046	0.67096293
Usp24	760.166979	-0.083565107	0.0581969	-1.435903057	0.151029928	0.552206411
Usp25	442.3318261	-0.047170648	0.060907943	-0.774458064	0.438659958	0.792052505
Usp26	0	NA	NA	NA	NA	NA
Usp27x	37.5081404	-0.198850665	0.185512659	-1.071898088	0.283765809	0.692511493
Usp28	140.6621563	0.057290052	0.087223008	0.656822706	0.511294923	0.828614549
Usp29	503.3282444	-0.065593902	0.058750465	-1.11648311	0.264215396	0.679139903
Usp3	196.7300373	0.166772513	0.081287121	2.05164744	0.040203938	0.302067476
Usp30	274.781903	0.013141515	0.07557736	0.17388163	0.86195849	0.962759309
Usp31	606.4576502	-0.044422075	0.059413154	-0.747680803	0.454652713	0.799117223
Usp32	2062.260331	0.009072585	0.036925104	0.24570235	0.805912653	0.942975559
Usp33	1.364208058	-0.544979284	0.905713705	-0.601712529	0.547365509	NA
Usp34	3548.642944	0.010286897	0.043262666	0.237777702	0.812053514	0.94479814
Usp35	37.07283131	0.242432665	0.170913034	1.418456273	0.156057596	0.558879629
Usp36	332.7708001	-0.062405885	0.071801673	-0.869142485	0.384769201	0.765770911
Usp37	599.4146854	0.08719812	0.063710478	1.368662159	0.171104904	0.576514818
Usp38	303.8153382	-0.156337691	0.065951381	-2.37049912	0.017764086	0.200768046
Usp39	200.703583	-0.023261629	0.088998947	-0.261369706	0.793807416	0.940799342
Usp4	633.3688963	-0.067530818	0.052658573	-1.282427809	0.199692614	0.611515643
Usp40	157.1169615	0.120216888	0.089013154	1.350551944	0.176839004	0.584068083
Usp42	409.7486961	-0.116099891	0.057379518	-2.023368179	0.043035202	0.312341887
Usp43	2.245709017	0.848341276	0.730371521	1.161520201	0.245430413	NA
Usp44	0.799641428	0.31537292	1.146980724	0.274959216	0.783347572	NA
Usp45	373.1268492	0.046449505	0.06337028	0.732985629	0.463567194	0.805111248
Usp46	276.4910677	-0.082767933	0.071175882	-1.16286487	0.244884332	0.660766551
Usp47	2156.337112	-0.130337899	0.0335801	-3.881402945	0.000103856	0.006081463
Usp48	1038.378862	0.094653956	0.04321978	2.190061041	0.02851981	0.251885642
Usp49	231.5262813	0.050566386	0.086761214	0.582822481	0.560012809	0.85476061
Usp5	551.9790269	-0.025340126	0.058176619	-0.435572333	0.663147048	0.896272626
Usp50	0	NA	NA	NA	NA	NA
Usp51	12.20186943	0.125651887	0.318258039	0.394811353	0.692982116	NA
Usp53	373.6018144	-0.029477515	0.060253511	-0.489224852	0.624682517	0.882970344
Usp54	531.5984765	0.07335842	0.059059294	1.242114749	0.214194228	0.631927495
Usp6nl	69.30066568	0.058515598	0.125394313	0.466652725	0.640748358	0.889442879
Usp7	1797.276607	-0.023658988	0.047269319	-0.500514689	0.616712716	0.880699768
Usp8	839.971361	0.021828378	0.050534967	0.431946024	0.665780644	0.896723273
Usp9x	3669.127605	-0.01578986	0.05080615	-0.310786384	0.755963022	0.925220559
Usp9y	0.073997619	-0.296357463	3.06038251	-0.096836739	0.922856047	NA
Uspl1	6.898433424	-0.254730953	0.456045831	-0.558564371	0.576459061	NA
Ust	216.8213022	0.059610658	0.075847518	0.78592761	0.431909898	0.787027618
Utf1	0	NA	NA	NA	NA	NA
Utp11l	155.0762748	0.059121711	0.084906224	0.69631775	0.48622986	0.81998777
Utp14a	173.2329981	-0.051543017	0.078076206	-0.660162928	0.509149279	0.827687591
Utp14b	6.608338566	0.27001467	0.427959796	0.630934664	0.528083245	NA
Utp15	167.942814	-0.113910649	0.084243373	-1.352161535	0.176323646	0.583435691
Utp18	106.9585627	0.177695213	0.101220239	1.755530456	0.079168616	0.421903078
Utp20	268.780952	-0.137682075	0.066573167	-2.068131679	0.038627643	0.294791358
Utp23	46.22128895	0.03347167	0.170401295	0.196428496	0.844274794	0.956253776
Utp3	676.7519163	0.009306851	0.051185769	0.181824975	0.855720084	0.960857937
Utp6	538.2233261	0.000269027	0.050184596	0.005360756	0.995722756	0.99840926
Utrn	1181.501283	0.081304535	0.061894125	1.313606658	0.188978607	0.602214085
Uts2	0	NA	NA	NA	NA	NA
Uts2d	0	NA	NA	NA	NA	NA
Uts2r	3.869336257	-0.74663696	0.540247857	-1.382026694	0.166963505	NA
Uty	694.5034779	0.136911126	0.052893934	2.588408848	0.009642046	0.142087004
Uvrag	316.6239418	-0.058784958	0.071492535	-0.822253099	0.410932864	0.774874996
Uxs1	113.7498957	0.092620834	0.128573113	0.720374827	0.471294244	0.811660742
Uxt	49.54363543	-0.011437125	0.1621145	-0.070549673	0.943756166	0.986538075
V1ra8	0	NA	NA	NA	NA	NA
V1rd19	0	NA	NA	NA	NA	NA
V1rg10	0	NA	NA	NA	NA	NA
Vac14	328.6650612	-0.195374631	0.063502562	-3.07664172	0.002093468	0.054877656
Vamp1	3.68256868	-0.27334625	0.519454392	-0.526217998	0.59873675	NA
Vamp2	9260.440059	-0.000930902	0.032544277	-0.028604166	0.97718029	0.994268321
Vamp3	119.5835058	0.043108774	0.10076156	0.427829558	0.668775215	0.897836579
Vamp4	421.5003185	0.018678754	0.076374044	0.244569395	0.806789863	0.943096423
Vamp5	0.294088508	0.424990921	2.195714822	0.193554699	0.846524572	NA
Vamp8	154.4701867	0.086391097	0.096707878	0.893320162	0.371685744	0.758079755
Vangl1	0.640732052	1.239191048	1.43096648	0.865981884	0.386500097	NA
Vangl2	55.13095404	-0.269862446	0.153931757	-1.753130418	0.079579623	0.422195426
Vapa	679.7986759	0.098402738	0.088593545	1.110721312	0.266688326	0.681671717
Vapb	1121.933554	-0.101684571	0.043712642	-2.326205096	0.020007612	0.213005509
Vars	302.0439433	-0.182442008	0.075801975	-2.406823945	0.016091925	0.189984536
Vars2	155.5443736	-0.035516115	0.093518323	-0.379777075	0.704110901	0.909822582
Vash1	498.8245895	-0.185126747	0.077481989	-2.389287475	0.016881088	0.194400637
Vash2	0.990971369	-1.121960972	1.289249407	-0.870243543	0.384167325	NA
Vasn	132.6719109	0.008267325	0.113531926	0.072819389	0.941949842	0.985952039
Vasp	66.06597407	-0.072325699	0.156330676	-0.462645599	0.643618418	0.890846185
Vat1	239.9860095	-0.245268698	0.086755677	-2.827119866	0.004696874	0.08869195
Vat1l	851.8790052	0.055670882	0.05633688	0.988178281	0.323065343	0.727525873
Vaultrc5	46.65600963	0.142693728	0.174380458	0.818289672	0.413191802	0.7758436
Vav1	0	NA	NA	NA	NA	NA
Vav2	56.78002239	0.115509373	0.1406424	0.821298363	0.41147634	0.775007679
Vav3	127.2162225	0.020201584	0.092630893	0.218086891	0.827361411	0.950788334
Vax1	0.27469823	0.064319783	1.971403677	0.032626389	0.973972526	NA
Vax2	323.2886931	0.188155141	0.151183935	1.244544536	0.213299219	0.630384866
Vax2os1	1003.60568	0.179856305	0.150468481	1.195308835	0.231966389	0.647193311
Vax2os2	216.7133002	0.30378725	0.134600475	2.256955254	0.024010871	0.230577841
Vbp1	460.2622739	0.212803692	0.072233862	2.94603787	0.00321873	0.071245182
Vcam1	121.3927832	0.067642435	0.118735417	0.569690468	0.568887656	0.857405748
Vcan	0.602233092	1.068885831	1.464879905	0.729674717	0.465589039	NA
Vcl	411.8493218	0.075826851	0.084907671	0.893050652	0.371830048	0.758125499
Vcp	2666.820569	-0.060262273	0.044573538	-1.351974183	0.176383574	0.583435691
Vcpip1	993.0521324	-0.01441562	0.043846669	-0.328773438	0.742326941	0.921328365
Vdac1	3438.620938	0.072737098	0.046371409	1.568576388	0.116746678	0.499529098
Vdac2	1197.093037	-0.066596803	0.049192109	-1.353810691	0.175796782	0.583435691
Vdac3	623.9505476	-0.017761456	0.060494132	-0.293606256	0.769058795	0.931907063
Vdr	8.800016328	-0.78174892	0.362126518	-2.158772915	0.030867789	NA
Vegfa	0	NA	NA	NA	NA	NA
Vegfb	0.710563075	-1.434366455	1.319140014	-1.087349667	0.276882306	NA
Vegfc	14.31752593	-0.005164154	0.268179655	-0.019256323	0.984636626	NA
Veph1	6.433941449	-0.093939522	0.510586915	-0.18398341	0.85402647	NA
Vezf1	2216.306484	0.077851756	0.042059128	1.85100736	0.064168494	0.381935658
Vezt	514.0944249	0.098959584	0.052800841	1.874204693	0.060902218	0.372358601
Vgf	535.2821967	-0.853208492	0.096974415	-8.798284468	1.39E-18	1.85E-15
Vgll1	0	NA	NA	NA	NA	NA
Vgll2	0.120957495	-0.657026156	3.06038251	-0.214687593	0.830010896	NA
Vgll3	18.8487692	-0.502163283	0.27151581	-1.849480817	0.064388415	NA
Vgll4	54.13042489	-0.006335628	0.165157066	-0.03836123	0.969399672	0.992279104
Vhl	153.0231619	0.044380287	0.10544772	0.420874789	0.673846516	0.899159002
Vil1	15.45688101	0.333673614	0.251136553	1.328654112	0.183962111	NA
Vill	0.127562183	0.064312919	3.06038251	0.021014667	0.983233956	NA
Vim	1029.811776	-0.20585469	0.227420694	-0.905171321	0.365374633	0.75477266
Vip	126.2195652	-0.269614716	0.110294305	-2.444502614	0.014505203	0.17973985
Vipar	0.943755586	-0.2437791	1.053931508	-0.2313045	0.817078251	NA
Vipr1	7.258971457	0.119847931	0.481810425	0.248744993	0.803558043	NA
Vipr2	417.1192335	0.047385324	0.068106281	0.695755556	0.486581927	0.81998777
Vit	62.00967889	-0.233719562	0.13924171	-1.678516891	0.093246236	0.45281934
